study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB9586	SAMEA3302814	ERX1418173	ERR1347726	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347726/ERR1347726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347726/ERR1347726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347726/LP6005443-DNA_F06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347726/LP6005443-DNA_F06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347726	
PRJEB9586	SAMEA3302704	ERX1418174	ERR1347727	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347727/ERR1347727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347727/ERR1347727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347727/LP6005443-DNA_F07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347727/LP6005443-DNA_F07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347727	
PRJEB9586	SAMEA3302654	ERX1418181	ERR1347734	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347734/ERR1347734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347734/ERR1347734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347734/LP6005443-DNA_G04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347734/LP6005443-DNA_G04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347734	
PRJEB9586	SAMEA3302618	ERX1418185	ERR1347738	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347738/ERR1347738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347738/ERR1347738_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347738/LP6005443-DNA_G11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347738/LP6005443-DNA_G11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347738	
PRJEB9586	SAMEA3302724	ERX1462673	ERR1395546	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395546/ERR1395546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/006/ERR1395546/ERR1395546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395546/LP6005519-DNA_C06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395546/LP6005519-DNA_C06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/006/ERR1395546	
PRJEB9586	SAMEA3302725	ERX1462676	ERR1395549	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395549/ERR1395549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395549/ERR1395549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395549/LP6005519-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395549/LP6005519-DNA_D04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395549	
PRJEB9586	SAMEA3302742	ERX1462677	ERR1395550	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395550/ERR1395550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395550/ERR1395550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395550/LP6005519-DNA_D05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395550/LP6005519-DNA_D05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395550	
PRJEB9586	SAMEA3302861	ERX1462680	ERR1395553	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395553/ERR1395553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395553/ERR1395553_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395553/LP6005519-DNA_E05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395553/LP6005519-DNA_E05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395553	
PRJEB9586	SAMEA3302759	ERX1462681	ERR1395554	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395554/ERR1395554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395554/ERR1395554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395554/LP6005519-DNA_E06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395554/LP6005519-DNA_E06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395554	
PRJEB9586	SAMEA3302709	ERX1462685	ERR1395558	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395558/ERR1395558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395558/ERR1395558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395558/LP6005519-DNA_G02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395558/LP6005519-DNA_G02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395558	
PRJEB9586	SAMEA3302799	ERX1462691	ERR1395564	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395564/ERR1395564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395564/ERR1395564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395564/LP6005592-DNA_A04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395564/LP6005592-DNA_A04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/004/ERR1395564	
PRJEB9586	SAMEA3302652	ERX1462694	ERR1395567	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395567/ERR1395567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395567/ERR1395567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395567/LP6005592-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395567/LP6005592-DNA_B03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395567	
PRJEB9586	SAMEA3302852	ERX1462697	ERR1395570	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395570/ERR1395570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395570/ERR1395570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395570/LP6005592-DNA_C02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395570/LP6005592-DNA_C02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395570	
PRJEB9586	SAMEA3302769	ERX1462698	ERR1395571	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395571/ERR1395571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395571/ERR1395571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395571/LP6005592-DNA_C03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395571/LP6005592-DNA_C03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395571	
PRJEB9586	SAMEA3302827	ERX1462700	ERR1395573	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395573/ERR1395573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395573/ERR1395573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395573/LP6005592-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395573/LP6005592-DNA_D03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395573	
PRJEB9586	SAMEA3302715	ERX1462704	ERR1395577	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395577/ERR1395577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395577/ERR1395577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395577/LP6005592-DNA_F03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395577/LP6005592-DNA_F03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395577	
PRJEB9586	SAMEA3302694	ERX1462709	ERR1395582	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395582/ERR1395582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395582/ERR1395582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395582/LP6005619-DNA_C01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395582/LP6005619-DNA_C01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395582	
PRJEB9586	SAMEA3302768	ERX1462710	ERR1395583	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395583/ERR1395583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395583/ERR1395583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395583/LP6005677-DNA_A02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395583/LP6005677-DNA_A02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395583	
PRJEB9586	SAMEA3302780	ERX1462712	ERR1395585	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395585/ERR1395585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395585/ERR1395585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395585/LP6005677-DNA_B01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395585/LP6005677-DNA_B01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395585	
PRJEB9586	SAMEA3302848	ERX1462716	ERR1395589	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395589/ERR1395589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395589/ERR1395589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395589/LP6005677-DNA_E01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395589/LP6005677-DNA_E01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/009/ERR1395589	
PRJEB9586	SAMEA3302736	ERX1462720	ERR1395593	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395593/ERR1395593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395593/ERR1395593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395593/SS6004470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395593/SS6004470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395593	
PRJEB9586	SAMEA3302876	ERX1462724	ERR1395597	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395597/ERR1395597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395597/ERR1395597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395597/SS6004474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395597/SS6004474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/007/ERR1395597	
PRJEB9586	SAMEA3302681	ERX1462727	ERR1395600	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395600/ERR1395600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395600/ERR1395600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395600/SS6004477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395600/SS6004477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/000/ERR1395600	
PRJEB9586	SAMEA3302697	ERX1462729	ERR1395602	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395602/ERR1395602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395602/ERR1395602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395602/SS6004479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395602/SS6004479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/002/ERR1395602	
PRJEB9586	SAMEA3302733	ERX1462730	ERR1395603	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395603/ERR1395603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395603/ERR1395603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395603/SS6004480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395603/SS6004480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/003/ERR1395603	
PRJEB9586	SAMEA3302871	ERX1462732	ERR1395605	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395605/ERR1395605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/005/ERR1395605/ERR1395605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395605/LP6005443-DNA_H07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395605/LP6005443-DNA_H07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/005/ERR1395605	
PRJEB9586	SAMEA3302839	ERX1462738	ERR1395611	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395611/ERR1395611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395611/ERR1395611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395611/LP6005519-DNA_B04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395611/LP6005519-DNA_B04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395611	
PRJEB9586	SAMEA3302666	ERX1462745	ERR1395618	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395618/ERR1395618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395618/ERR1395618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395618/SS6004467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395618/SS6004467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/008/ERR1395618	
PRJEB9586	SAMEA3302807	ERX1462748	ERR1395621	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395621/ERR1395621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395621/ERR1395621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395621/LP6005592-DNA_G01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395621/LP6005592-DNA_G01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/001/ERR1395621	
PRJEB9586	SAMEA3302636	ERX1097989	ERR1419089	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419089/ERR1419089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419089/ERR1419089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419089/LP6005441-DNA_A03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419089/LP6005441-DNA_A03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419089	
PRJEB9586	SAMEA3302865	ERX1098010	ERR1419097	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419097/ERR1419097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419097/ERR1419097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419097/LP6005441-DNA_A12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419097/LP6005441-DNA_A12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419097	
PRJEB9586	SAMEA3302669	ERX1098007	ERR1419101	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419101/ERR1419101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419101/ERR1419101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419101/LP6005441-DNA_B04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419101/LP6005441-DNA_B04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419101	
PRJEB9586	SAMEA3302828	ERX1097994	ERR1419102	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419102/ERR1419102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419102/ERR1419102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419102/LP6005441-DNA_B05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419102/LP6005441-DNA_B05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419102	
PRJEB9586	SAMEA3302716	ERX1098017	ERR1419105	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419105/ERR1419105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419105/ERR1419105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419105/LP6005441-DNA_B08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419105/LP6005441-DNA_B08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419105	
PRJEB9586	SAMEA3302620	ERX1098019	ERR1419106	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419106/ERR1419106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419106/ERR1419106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419106/LP6005441-DNA_B09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419106/LP6005441-DNA_B09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419106	
PRJEB9586	SAMEA3302738	ERX1098020	ERR1419107	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419107/ERR1419107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419107/ERR1419107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419107/LP6005441-DNA_B10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419107/LP6005441-DNA_B10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419107	
PRJEB9586	SAMEA3302830	ERX1098011	ERR1419109	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419109/ERR1419109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419109/ERR1419109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419109/LP6005441-DNA_B12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419109/LP6005441-DNA_B12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419109	
PRJEB9586	SAMEA3302804	ERX1097996	ERR1419113	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419113/ERR1419113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419113/ERR1419113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419113/LP6005441-DNA_C05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419113/LP6005441-DNA_C05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419113	
PRJEB9586	SAMEA3302867	ERX1097978	ERR1419114	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419114/ERR1419114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419114/ERR1419114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419114/LP6005441-DNA_C06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419114/LP6005441-DNA_C06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419114	
PRJEB9586	SAMEA3302822	ERX1098008	ERR1419119	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419119/ERR1419119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419119/ERR1419119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419119/LP6005441-DNA_C11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419119/LP6005441-DNA_C11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419119	
PRJEB9586	SAMEA3302890	ERX1097975	ERR1419120	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419120/ERR1419120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419120/ERR1419120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419120/LP6005441-DNA_D01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419120/LP6005441-DNA_D01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419120	
PRJEB9586	SAMEA3302616	ERX1097999	ERR1419126	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419126/ERR1419126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419126/ERR1419126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419126/LP6005441-DNA_D07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419126/LP6005441-DNA_D07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419126	
PRJEB9586	SAMEA3302798	ERX1104486	ERR1419133	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419133/ERR1419133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419133/ERR1419133_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419133/LP6005441-DNA_E03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419133/LP6005441-DNA_E03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419133	
PRJEB9586	SAMEA3302756	ERX1104510	ERR1419136	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419136/ERR1419136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419136/ERR1419136_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419136/LP6005441-DNA_E07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419136/LP6005441-DNA_E07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419136	
PRJEB9586	SAMEA3302869	ERX1097983	ERR1419140	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419140/ERR1419140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419140/ERR1419140_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419140/LP6005441-DNA_F01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419140/LP6005441-DNA_F01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419140	
PRJEB9586	SAMEA3302749	ERX1104495	ERR1419143	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419143/ERR1419143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419143/ERR1419143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419143/LP6005441-DNA_F05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419143/LP6005441-DNA_F05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419143	
